Kind,Name,AvgCyclomatic,MaxCyclomatic,SumCyclomatic,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-generator/src/main/java/com/zxl/grocery/microservice/generator/GeneratorBootstrap.java,1,1,1,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-generator/src/main/java/com/zxl/grocery/microservice/generator/config/WebConfig.java,1,1,1,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-generator/src/main/java/com/zxl/grocery/microservice/generator/controller/HomeController.java,1,1,3,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-generator/src/main/java/com/zxl/grocery/microservice/generator/entity/ColumnEntity.java,1,1,14,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-generator/src/main/java/com/zxl/grocery/microservice/generator/entity/TableEntity.java,1,1,12,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-generator/src/main/java/com/zxl/grocery/microservice/generator/mapper/GeneratorMapper.java,0,0,0,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-generator/src/main/java/com/zxl/grocery/microservice/generator/rest/GeneratorRest.java,1,1,2,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-generator/src/main/java/com/zxl/grocery/microservice/generator/service/GeneratorService.java,1,2,6,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-generator/src/main/java/com/zxl/grocery/microservice/generator/utils/DateUtils.java,2,2,3,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-generator/src/main/java/com/zxl/grocery/microservice/generator/utils/GeneratorUtils.java,3,9,23,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-sidecar/grocery+AC0-micro+AC0-service+AC0-sidecar+AC0-client+AC0-demo/src/main/java/com/zxl/grocery/microservice/sidecar/client/PythonServerBootstrap.java,1,1,1,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-sidecar/grocery+AC0-micro+AC0-service+AC0-sidecar+AC0-client+AC0-demo/src/main/java/com/zxl/grocery/microservice/sidecar/client/client/PythonFeignClient.java,0,0,0,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-sidecar/grocery+AC0-micro+AC0-service+AC0-sidecar+AC0-client+AC0-demo/src/main/java/com/zxl/grocery/microservice/sidecar/client/entity/Message.java,1,1,4,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-sidecar/grocery+AC0-micro+AC0-service+AC0-sidecar+AC0-client+AC0-demo/src/main/java/com/zxl/grocery/microservice/sidecar/client/rest/PythonController.java,1,1,2,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-sidecar/grocery+AC0-micro+AC0-service+AC0-sidecar+AC0-server/src/main/java/com/zxl/grocery/microservice/sidecar/SidercarBootstrap.java,1,1,1,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-ratelimit/src/main/java/com/zxl/grocery/microservice/zuulgateway/ratelimit/EnableAceGateRateLimit.java,0,0,0,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-ratelimit/src/main/java/com/zxl/grocery/microservice/zuulgateway/ratelimit/RateLimitAutoConfiguration.java,1,1,5,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-ratelimit/src/main/java/com/zxl/grocery/microservice/zuulgateway/ratelimit/config/DefaultUserPrincipal.java,2,2,2,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-ratelimit/src/main/java/com/zxl/grocery/microservice/zuulgateway/ratelimit/config/IUserPrincipal.java,0,0,0,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-ratelimit/src/main/java/com/zxl/grocery/microservice/zuulgateway/ratelimit/config/Rate.java,0,0,0,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-ratelimit/src/main/java/com/zxl/grocery/microservice/zuulgateway/ratelimit/config/RateLimiter.java,0,0,0,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-ratelimit/src/main/java/com/zxl/grocery/microservice/zuulgateway/ratelimit/config/properties/RateLimitProperties.java,0,1,1,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-ratelimit/src/main/java/com/zxl/grocery/microservice/zuulgateway/ratelimit/config/repository/AbstractRateLimiter.java,2,2,6,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-ratelimit/src/main/java/com/zxl/grocery/microservice/zuulgateway/ratelimit/config/repository/InMemoryRateLimiter.java,1,1,2,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-ratelimit/src/main/java/com/zxl/grocery/microservice/zuulgateway/ratelimit/config/repository/RedisRateLimiter.java,2,2,2,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-ratelimit/src/main/java/com/zxl/grocery/microservice/zuulgateway/ratelimit/config/repository/springdata/IRateLimiterRepository.java,0,0,0,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-ratelimit/src/main/java/com/zxl/grocery/microservice/zuulgateway/ratelimit/config/repository/springdata/SpringDataRateLimiter.java,1,1,2,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-ratelimit/src/main/java/com/zxl/grocery/microservice/zuulgateway/ratelimit/filters/RateLimitFilter.java,2,6,17,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-server/src/main/java/com/zxl/grocery/microservice/zuulgateway/server/GateWayBootstrap.java,1,1,2,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-server/src/main/java/com/zxl/grocery/microservice/zuulgateway/server/config/FeignConfiguration.java,1,1,1,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-server/src/main/java/com/zxl/grocery/microservice/zuulgateway/server/config/UserPrincipal.java,3,3,5,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-server/src/main/java/com/zxl/grocery/microservice/zuulgateway/server/config/ZuulConfig.java,0,0,0,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-server/src/main/java/com/zxl/grocery/microservice/zuulgateway/server/fallback/MyFallbackProvider.java,1,1,8,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-server/src/main/java/com/zxl/grocery/microservice/zuulgateway/server/feign/ILogService.java,0,0,0,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-server/src/main/java/com/zxl/grocery/microservice/zuulgateway/server/feign/IUserService.java,0,0,0,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-server/src/main/java/com/zxl/grocery/microservice/zuulgateway/server/filter/AdminAccessFilter.java,2,5,23,,,
File,/home/teo/Documents/Stage/StageT/projects/GMS/R6/grocery+AC0-micro+AC0-service/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway/grocery+AC0-micro+AC0-service+AC0-zuul+AC0-gateway+AC0-server/src/main/java/com/zxl/grocery/microservice/zuulgateway/server/utils/DBLog.java,3,8,16,,,
Public Implicit Method,clone,,,0,,,
Package,com,0,0,0,,,
Package,com.zxl,0,0,0,,,
Package,com.zxl.grocery,0,0,0,,,
Package,com.zxl.grocery.microservice,0,0,0,,,
Package,com.zxl.grocery.microservice.admin,1,1,1,,,
Public Class,com.zxl.grocery.microservice.admin.AdminBootstarp,1,1,1,10,1,0
Public Static Method,com.zxl.grocery.microservice.admin.AdminBootstarp.main,,,1,,,
Package,com.zxl.grocery.microservice.admin.biz,2,5,40,,,
Public Class,com.zxl.grocery.microservice.admin.biz.ElementBiz,1,1,5,9,2,0
Public Method,com.zxl.grocery.microservice.admin.biz.ElementBiz.getAllElementPermissions,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.biz.ElementBiz.getAuthorityElementByUserId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.biz.ElementBiz.getAuthorityElementByUserId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.biz.ElementBiz.insertSelective,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.biz.ElementBiz.updateSelectiveById,,,1,,,
Public Class,com.zxl.grocery.microservice.admin.biz.GateLogBiz,1,1,2,4,2,0
Public Method,com.zxl.grocery.microservice.admin.biz.GateLogBiz.insert,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.biz.GateLogBiz.insertSelective,,,1,,,
Public Class,com.zxl.grocery.microservice.admin.biz.GroupBiz,2,5,22,25,2,77
Private Method,com.zxl.grocery.microservice.admin.biz.GroupBiz.findParentID,,,2,,,
Public Method,com.zxl.grocery.microservice.admin.biz.GroupBiz.getAuthorityElement,,,2,,,
Public Method,com.zxl.grocery.microservice.admin.biz.GroupBiz.getAuthorityMenu,,,2,,,
Public Method,com.zxl.grocery.microservice.admin.biz.GroupBiz.getGroupUsers,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.biz.GroupBiz.insertSelective,,,2,,,
Public Method,com.zxl.grocery.microservice.admin.biz.GroupBiz.modifyAuthorityElement,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.biz.GroupBiz.modifyAuthorityMenu,,,4,,,
Public Method,com.zxl.grocery.microservice.admin.biz.GroupBiz.modifyGroupUsers,,,5,,,
Public Method,com.zxl.grocery.microservice.admin.biz.GroupBiz.removeAuthorityElement,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.biz.GroupBiz.updateById,,,2,,,
Public Class,com.zxl.grocery.microservice.admin.biz.GroupTypeBiz,0,0,0,2,2,0
Public Class,com.zxl.grocery.microservice.admin.biz.MenuBiz,1,2,8,9,2,0
Public Method,com.zxl.grocery.microservice.admin.biz.MenuBiz.getUserAuthorityMenuByUserId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.biz.MenuBiz.getUserAuthoritySystemByUserId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.biz.MenuBiz.insertSelective,,,2,,,
Public Method,com.zxl.grocery.microservice.admin.biz.MenuBiz.selectListAll,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.biz.MenuBiz.updateById,,,2,,,
Public Method,com.zxl.grocery.microservice.admin.biz.MenuBiz.updateSelectiveById,,,1,,,
Public Class,com.zxl.grocery.microservice.admin.biz.ResourceAuthorityBiz,0,0,0,2,2,0
Public Class,com.zxl.grocery.microservice.admin.biz.UserBiz,1,1,3,12,2,100
Public Method,com.zxl.grocery.microservice.admin.biz.UserBiz.getUserByUsername,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.biz.UserBiz.insertSelective,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.biz.UserBiz.updateSelectiveById,,,1,,,
Package,com.zxl.grocery.microservice.admin.config,2,16,33,,,
Public Class,com.zxl.grocery.microservice.admin.config.MapperConfiguration,1,1,2,8,1,25
Public Method,com.zxl.grocery.microservice.admin.config.MapperConfiguration.mapperScannerConfigurer,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.config.MapperConfiguration.setEnvironment,,,1,,,
Public Class,com.zxl.grocery.microservice.admin.config.MybatisConfiguration,4,16,22,22,1,61
Public Method,com.zxl.grocery.microservice.admin.config.MybatisConfiguration.druidDataSource,,,16,,,
Public Method,com.zxl.grocery.microservice.admin.config.MybatisConfiguration.setEnvironment,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.config.MybatisConfiguration.sqlSessionFactoryBean,,,3,,,
Public Method,com.zxl.grocery.microservice.admin.config.MybatisConfiguration.sqlSessionTemplate,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.config.MybatisConfiguration.transactionManager,,,1,,,
Public Class,com.zxl.grocery.microservice.admin.config.SwaggerConfiguration,1,1,4,14,2,55
Public Method,com.zxl.grocery.microservice.admin.config.SwaggerConfiguration.addResourceHandlers,,,1,,,
Private Method,com.zxl.grocery.microservice.admin.config.SwaggerConfiguration.apiInfo,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.config.SwaggerConfiguration.createRestApi,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.config.SwaggerConfiguration.setEnvironment,,,1,,,
Public Class,com.zxl.grocery.microservice.admin.config.WebConfiguration,1,1,5,11,2,0
Public Method,com.zxl.grocery.microservice.admin.config.WebConfiguration.addInterceptors,,,1,,,
Private Method,com.zxl.grocery.microservice.admin.config.WebConfiguration.getExcludeCommonPathPatterns,,,1,,,
Method,com.zxl.grocery.microservice.admin.config.WebConfiguration.getGlobalExceptionHandler,,,1,,,
Method,com.zxl.grocery.microservice.admin.config.WebConfiguration.getServiceAuthRestInterceptor,,,1,,,
Method,com.zxl.grocery.microservice.admin.config.WebConfiguration.getUserAuthRestInterceptor,,,1,,,
Package,com.zxl.grocery.microservice.admin.config.druid,1,1,1,,,
Public Class,com.zxl.grocery.microservice.admin.config.druid.DruidStatFilter,1,1,1,8,2,0
Public Method,com.zxl.grocery.microservice.admin.config.druid.DruidStatFilter.doFilter,,,1,,,
Public Class,com.zxl.grocery.microservice.admin.config.druid.DruidStatViewServlet,0,0,0,2,2,0
Package,com.zxl.grocery.microservice.admin.constant,0,0,0,,,
Public Class,com.zxl.grocery.microservice.admin.constant.AdminCommonConstant,0,0,0,1,1,0
Package,com.zxl.grocery.microservice.admin.entity,1,1,304,,,
Public Class,com.zxl.grocery.microservice.admin.entity.Element,1,1,44,6,1,95
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getAttr1,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getAttr2,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getAttr3,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getAttr4,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getAttr5,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getAttr6,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getAttr7,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getAttr8,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getCode,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getCrtHost,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getCrtName,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getCrtTime,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getCrtUser,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getDescription,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getMenuId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getMethod,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getName,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getParentId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getPath,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getType,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.getUri,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setAttr1,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setAttr2,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setAttr3,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setAttr4,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setAttr5,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setAttr6,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setAttr7,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setAttr8,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setCode,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setCrtHost,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setCrtName,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setCrtTime,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setCrtUser,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setDescription,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setMenuId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setMethod,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setName,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setParentId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setPath,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setType,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Element.setUri,,,1,,,
Public Class,com.zxl.grocery.microservice.admin.entity.GateLog,1,1,16,6,1,88
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.getCrtHost,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.getCrtName,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.getCrtTime,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.getCrtUser,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.getId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.getMenu,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.getOpt,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.getUri,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.setCrtHost,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.setCrtName,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.setCrtTime,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.setCrtUser,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.setId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.setMenu,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.setOpt,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GateLog.setUri,,,1,,,
Public Class,com.zxl.grocery.microservice.admin.entity.Group,1,1,48,7,1,96
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getAttr1,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getAttr2,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getAttr3,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getAttr4,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getAttr5,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getAttr6,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getAttr7,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getAttr8,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getCode,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getCrtHost,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getCrtName,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getCrtTime,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getCrtUser,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getDescription,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getGroupType,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getName,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getParentId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getPath,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getType,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getUpdHost,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getUpdName,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getUpdTime,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.getUpdUser,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setAttr1,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setAttr2,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setAttr3,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setAttr4,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setAttr5,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setAttr6,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setAttr7,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setAttr8,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setCode,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setCrtHost,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setCrtName,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setCrtTime,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setCrtUser,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setDescription,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setGroupType,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setName,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setParentId,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setPath,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setType,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setUpdHost,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setUpdName,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setUpdTime,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.Group.setUpdUser,,,1,,,
Public Class,com.zxl.grocery.microservice.admin.entity.GroupType,1,1,40,6,1,95
Public Method,com.zxl.grocery.microservice.admin.entity.GroupType.getAttr1,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GroupType.getAttr2,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GroupType.getAttr3,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GroupType.getAttr4,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GroupType.getAttr5,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GroupType.getAttr6,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GroupType.getAttr7,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GroupType.getAttr8,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GroupType.getCode,,,1,,,
Public Method,com.zxl.grocery.microservice.admin.entity.GroupType.getCrtHost,,,1,,,
